object_id,link_resource,description
35825,http://www.metmuseum.org/art/collection/search/35825,"Helmets fitted with masklike visors were a popular German and Austrian fashion about 1510 to 1540. With their visors forged and embossed as humorous or grotesque human masks, such helmets were often worn in tournaments held during the exuberant pre-Lenten (Shrovetide) festivals, celebrations somewhat akin to the modern Mardi Gras. Substitute visors of more conventional type were often provided for everyday use."
817398,http://www.metmuseum.org/art/collection/search/817398,"Faramarz Pilaram's Composition 14 depicts a stylized scene of the Imam 'Ali astride his white horse, Dhu al-janna. His right arm is bent back, wielding his famous bifurcated sword, known as Dhu al-fiqar,. 'Ali's face is covered with a blue veil and he wears a gold-colored helmet. A sun-halo appears behind the horse, indicating the holy nature of the rider. 'Ali is revered as the first Shi'i imam and the fourth caliph, or rightful successor of the Prophet Mohammad. 
Composition 14 is characteristic of Pilaram's work in the early 1960s, drawing on both popular Shi'i print imagery and traditions of the illuminated manuscript and miniature painting, as well as artistic developments in Europe and the U.S. It offers a striking example of his interest in creating a modern visual idiom for a national identity rooted in Iran's historic craft and decorative arts traditions."
505011,http://www.metmuseum.org/art/collection/search/505011,"This instrument, known only by this specimen, has the shape of a baroque-period racket and was seemingly meant as a historicist ""new racket."" It speaks with pressure and suction, has two-by-five finger buttons, and is tuned like a harmonica in D. The arrangement of the buttons, however, allows one to play chords, making the instrument well suited for accompaniment. Another concept was to provide a large resonance chamber, in the form of the hollow wooden cylinder underneath the reeds at the upper end of the instrument. The sound of the instrument has a special tenderness. Peckmann is also known as a maker of music boxes. 
The mouth pipe is a reproduction."
466137,http://www.metmuseum.org/art/collection/search/466137,"Beneath the architectural arcades appears a collection of religious figures: the long-haired Saint John the Forerunner, the Virgin Mary, a saint holding the orant prayer pose, a man with a staff and shield, a youthful Christ with his cruciform halo, and Saint George (or another armored figure) slaying a dragon. The Greek inscription records a prayer for intercession: ""For her salvation, Eudoxia has offered [this] to Saint Stephen of the village of Attar[outhi]."""
452047,http://www.metmuseum.org/art/collection/search/452047,"The basic iconography of this popular tale of heroism was developed by the fourteenth century and continues essentially unchanged. A Mongol-featured Rustam wears his familiar tiger skin while his robe beneath and the saddle blanket of his horse Rakhsh show the familiar Mongol peony flowers.  Rustam has just cut off one of the powerful div's legs.  Another div pokes its head over the top of the cave while Rustam's guide Ulad, tied to a tree, awaits him in this very busy, compact composition from the First Small Shahnama."
504678,http://www.metmuseum.org/art/collection/search/504678,"Matthias Müller is credited as being one of the earliest piano builders to realize the advantages of upright pianos that could be sold to middle class families, taking up less space than a grand piano and offering a better sound than a square piano. Specifically, Müller ran his soundboard all the way to the floor as opposed to other early makers who elevated the strings and soundboard on a raised stand. This arrangement caused the hammers to hit nearer the center of the strings producing a tone which was said to resemble the human voice or the tone of woodwinds. Müller gave this type of instrument the name Ditanaklasis. The Museum's example is one of a handful that survive including instruments in Nuremberg and in Berlin. 

Technical description: Vertical case probably of mahogany, silk screen beneath keyboard, openwork wood bracket beneath keyboard ends; hammer strikepoint far from nut; supposedly in order to produce tone similar to English horn; ebony naturals, ivory slips over the black-stained accidental blocks; German upright action with escapement and backcheck, ""L""-shaped arm, pivoted at elbow, is pushed up by key lever, lifting damper; two knee levers, left lifting dampers, right indeterminate function since associate mechanism is missing; lowest 41 notes double-strung, remainder triple-strung, lowest eight notes wound. Compass:  FF - c4 (68 keys)."
504684,http://www.metmuseum.org/art/collection/search/504684,"The ophicleide is a low brass instument that was used in bands and orchestras during the nineteenth century. It was replaced by the tuba.

In seeking to create a loud, low woodwind instrument, Adolphe Sax experimented with placing a bass clarinet mouthpiece on an ophicleide. This idea spawned the first saxophone."
466171,http://www.metmuseum.org/art/collection/search/466171,"Charming curly-haired youths, possibly personifying the months and the seasons, decorate these plaques that were once attached to a larger object, perhaps a casket."
466170,http://www.metmuseum.org/art/collection/search/466170,"Charming curly-haired youths, possibly personifying the months and the seasons, decorate these plaques that were once attached to a larger object, perhaps a casket."
503343,http://www.metmuseum.org/art/collection/search/503343,"Description: Two-piece back of almost horizontal faint medium curl; narrow ribs of faint curl; scroll and neck plain; table of fine to medium grain opening out toward the right lower bout; fairly opaque brown varnish on orange ground, lighter on back, worn (artificially?) both sides of tail and lower back; the short fingerboard possibly old if not original."
24727,http://www.metmuseum.org/art/collection/search/24727,"This mitokoromono features a design of crabs."
452046,http://www.metmuseum.org/art/collection/search/452046,"This scene from the First Small Shahnama  takes place around the pool in the garden of a squire named Barzin.  Bahram Gur lost his favorite black falcon and during his search for it he came to Barzin's estate, where he was entertained by Barzin's three delightful daughters-a harpist, a singer, and a dancer-all of whom he took with him as his wives."
