"met_object_id","link_resource","provenance"
"451731","http://www.metmuseum.org/art/collection/search/451731","Shah Abbas I, Isfahan, Iran (ca. 1600–1608; presented to the Shrine ofShaikh Safi Al-Din, Ardabil, Iran); Shrine of Shaikh Safi Al-Din, Ardabil, Iran(ca. 1608–sack of Ardebil, 1826); M. Farid Parbanta(until 1963; sale, Sotheby's, London,December 9, 1963, no. 111, to MMA)"
"845847","http://www.metmuseum.org/art/collection/search/845847","Duke of Aosta , Palazzo Reale, Turin ; Madame Lilliana Teruzzi (until 1969; to MMA)"
"708306","http://www.metmuseum.org/art/collection/search/708306","Hubert des Forges ; and Oscar Moore , New York (until 2016; to MMA)"
"451730","http://www.metmuseum.org/art/collection/search/451730","Shah Abbas I, Isfahan, Iran (ca. 1600–1608; presented to Shrine of ShaikhSafi Al-Din, Ardabil, Iran); Shrine of Shaikh Safi Al-Din, Ardabil, Iran(ca. 1608–sack of Ardebil, 1826); M. Farid Parbanta(until 1963; sale, Sotheby's, London,December 9, 1963, no. 111, to MMA)"
"451729","http://www.metmuseum.org/art/collection/search/451729","Shah Abbas I, Isfahan, Iran (ca. 1600–1608; presented to Shrine of ShaikhSafi Al-Din, Ardabil, Iran); Shrine of Shaikh Safi Al-Din, Ardabil, Iran(ca. 1608–sack of Ardebil, 1826); M. Farid Parbanta(until 1963; sale, Sotheby's, London,December 9, 1963, no. 111, to MMA)"
"849043","http://www.metmuseum.org/art/collection/search/849043","Louis-Joseph-Marie-François Pavie ; by descent to Mme. Voisin-Chasle , Angers ; [her sale, Hôtel des Ventes du Maine , 14 June 1994, lot 29] ; [ Trinity Fine Art (in 1995)] ; Matthew Rutenberg ; [his sale, Brady, W. M. and Co., Inc. ; sold to MMA]"
"232288","http://www.metmuseum.org/art/collection/search/232288","Count Johann Hartvig Ernst Bernstorff ; Andreas Peter Bernstorff ; Prince Frederick Ferdinand and Princess Caroline of Denmark ; King Georg of the Hellenes ; [ Charles Wertheimer ] ; J. Pierpont Morgan ; [ Duveen Brothers ] ; John D. Rockefeller Jr. (until 1935; to MMA)"
"503171","http://www.metmuseum.org/art/collection/search/503171","Margaret Hodges Warren"
"468991","http://www.metmuseum.org/art/collection/search/468991","Probably found in Crimea, Ukraine.; Samuel T. Baxter, Florence (until 1895)"
"232232","http://www.metmuseum.org/art/collection/search/232232","Count Johann Hartvig Ernst Bernstorff , Bernstorff Palace, Copenhagen, Denmark ; Andreas Peter Bernstorff ; Prince Frederick Ferdinand and Princess Caroline of Denmark ; King Georg of the Hellenes ; [ Charles Wertheimer ] ; J. Pierpont Morgan ; [ Duveen Brothers ] ; John D. Rockefeller Jr. (until 1935; to MMA)"
"839248","http://www.metmuseum.org/art/collection/search/839248","Private collection, France (until 1989; Ordres de Chevalerie, Tableaux militaires, Bibliothèque militaire, rarissimes Epées d’honneur, Coiffures militaires, Uniformes et Objets, Armes blanches Sale, Dominique Delavenne and Didier Lafarge, commissaires-priseurs associés, Hôtel Drouot, Paris, April 19, 1989, no. 305, for Fr. 21,500); Bernard Lavaysse, Montpellier, France (until d. 2019; Art militaire: Armes anciennes et ouvenirs historiques, Décorations, Collection Bernard Lavaysse et à Divers Sale, Thierry de Maigret, commissaire-priseur, Hôtel Drouot, Paris, December 6, 2019, no. 113, for €15,000 (hammer), to Magazin Royal); [Magazin Royal, Vilvoorde, Belgium, 2019–20; sold to MMA]."
"476328","http://www.metmuseum.org/art/collection/search/476328","Corinne de Rosorduc, Brussels (by 1993–2003) ; [ Privart S.A., Geneva (2003-sold 2004)]"
"451807","http://www.metmuseum.org/art/collection/search/451807","[ Mohammad Yeganeh, Frankfurt, until 1965; sold to MMA]"
"503202","http://www.metmuseum.org/art/collection/search/503202","Title: Grand Piano
Maker: Joseph Böhm (Austrian, Vienna 1786–ca.1850)
Date: ca. 1815–20
Geography: Vienna, Austria
Culture: Austrian
Medium: Wood, various materials
Dimensions: L. 223.4 cm (88 in.); W. 126.4 cm (49 3/4 in.); Diam. 32 cm (12 1/2 in.); H. 93.7 cm (37 in.); 3-octave span 47.7 cm (18 3/4 in.); Sounding L. (1) f4, 5.5 striking, .5 cm; (2) c2, 27 striking, 3.2 cm; FF,173.2 striking, 16.6 cm
Classification: Chordophone-Zither-struck-piano
Credit Line: Purchase, Rogers Fund; Mr. and Mrs. Thatcher M. Brown III, Mr. and Mrs. Philip J. Hess, Carroll Music Instrument Service Corp., The New York Flute Club Inc. and Piano Technicians Guild Gifts; Gifts of Mrs. Etta M. Helmer, Alice Getty, Mr. and Mrs. Henry Wellman, Mr. and Mrs. Peter M. F. Sichel, Craig E. Steese, Hilda Katz, Mr. and Mrs. Arthur A. Travis, and The Crosby Brown Collection of Musical Instruments, by exchange; and funds from various donors, 1982
Object Number: 1982.138
Curatorial Department: Musical Instruments"
"671042","http://www.metmuseum.org/art/collection/search/671042","Mary and Jackson Burke Foundation , New York (until 2015; donated to MMA)"
"503199","http://www.metmuseum.org/art/collection/search/503199",""
"452845","http://www.metmuseum.org/art/collection/search/452845","Private collection, Rome (until 1977); sale, Lefevre & Partners, London, November 25, 1977, no. 34 (to MMA)"
"503196","http://www.metmuseum.org/art/collection/search/503196",""
"467461","http://www.metmuseum.org/art/collection/search/467461","[ Emile Pares, Madrid, Paris and New York (sold Oct. 29, 1918)]; [ F. Kleinberger Galleries, Paris & New York (Oct. 29, 1918‒sold June 6, 1923)]; Michael Friedsam, New York (1923-1931)"
"254656","http://www.metmuseum.org/art/collection/search/254656","Title: Carnelian ring stone
Artist: Signed by Aspasios
Period: Imperial
Date: ca. 2nd half of the 2nd century CE
Culture: Roman
Medium: Carnelian
Dimensions: L. 1.9 cm
Classification: Gems
Credit Line: Gift of Rupert L. Joseph, 1950
Object Number: 50.43
Curatorial Department: Greek and Roman Art"
"503185","http://www.metmuseum.org/art/collection/search/503185",""
"312051","http://www.metmuseum.org/art/collection/search/312051","Created Mariwai village, 1970; [Staempfli Gallery, New York, until 1974]; Museum of Primitive Art, New York, 1974–1978"
"834036","http://www.metmuseum.org/art/collection/search/834036","Irwin Untermyer (by 1962–64; to MMA)"
"834053","http://www.metmuseum.org/art/collection/search/834053","Duchess of Kent (until 1947; sale, Christie's, London, March 12–14, 1947, lot 314; sold to Partridge); [ Frank Partridge (in 1947) ] ; [ Christie, Manson and Woods (in 1956; sale, various properties: sale catalogue of objects of art and clocks, Christie, Manson and Woods, Ltd., London, June 7, 1956, lot 8) ]; Irwin Untermyer (by 1962–64; to MMA)"
"313008","http://www.metmuseum.org/art/collection/search/313008","Gabriella Passamonti, Lima, Peru, until 1958, through Doretta Cattarini; Nelson A. Rockefeller, New York, 1958, on loan to The Museum of Primitive Art, New York, 1958–1978"
"784836","http://www.metmuseum.org/art/collection/search/784836","Private collection, United States (until 2018; sold to MMA)."
"265447","http://www.metmuseum.org/art/collection/search/265447","[Robert Miller Gallery, New York]; John C. Waddell (May 16, 1985)"
"232049","http://www.metmuseum.org/art/collection/search/232049","Catherine D. Wentworth (until 1948; bequeathed to MMA)"
"232226","http://www.metmuseum.org/art/collection/search/232226","Augusto Castellani (his sale, P. and P. Santamaria, Rome, lot 46) ; [ sale, Private Collection, c/o Christie's Geneva , Magnificent Jewels, May 14, 1987, no. 385 ] ; [ Wartski and Co. , London ] ; Judith S. Novak , New York (until 2006) ; [ her sale, Sotheby's, New York , December 6, 2006, lot 16; sold to MMA ]"
"321237","http://www.metmuseum.org/art/collection/search/321237","(Christie's South Kensington, Nov. 22, 1988, lot no. 202); Peter and Monika Wengaf, London, until May 23, 1989; Daniel and Marian Malcolm, Tenafly, New Jersey, 1989–2022"
"321236","http://www.metmuseum.org/art/collection/search/321236","Roland de Montaigu; [Pace Primitive Gallery, New York, by 1983]; Daniel and Marian Malcolm, Tenafly, New Jersey, 1983–2022"
"232227","http://www.metmuseum.org/art/collection/search/232227","Count Johann Hartvig Ernst Bernstorff , Bernstorff Palace, Copenhagen, Denmark ; Andreas Peter Bernstorff ; Prince Frederick Ferdinand and Princess Caroline of Denmark ; King Georg of the Hellenes ; [ Charles Wertheimer ] ; J. Pierpont Morgan ; [ Duveen Brothers ] ; John D. Rockefeller Jr. (until 1935; to MMA)"
"232228","http://www.metmuseum.org/art/collection/search/232228","Count Johann Hartvig Ernst Bernstorff , Bernstorff Palace, Copenhagen, Denmark ; Andreas Peter Bernstorff ; Prince Frederick Ferdinand and Princess Caroline of Denmark ; King Georg of the Hellenes ; [ Charles Wertheimer ] ; J. Pierpont Morgan ; [ Duveen Brothers ] ; John D. Rockefeller Jr. (until 1935; to MMA)"
"23950","http://www.metmuseum.org/art/collection/search/23950","Ex. coll.: Frederick S. Rook; George Leary, New York."
"23949","http://www.metmuseum.org/art/collection/search/23949","Ex. coll.: Charles Noé Daly."
"210779","http://www.metmuseum.org/art/collection/search/210779","Sigismond Bardac , Paris (until at least 1900) ; George and Florence Blumenthal , Paris and New York (until her d. 1930) ; George Blumenthal (1930–d. 1941; to MMA)"
"251220","http://www.metmuseum.org/art/collection/search/251220","Title: Garnet ring stone
Artist: Signed by Apollonios
Period: Late Republican or Early Imperial
Date: ca. 1st century BCE
Culture: Roman
Medium: Garnet
Dimensions: Length: 13/16 in. (2 cm)
Classification: Gems
Credit Line: Purchase, 1922
Object Number: 22.139.42
Curatorial Department: Greek and Roman Art"
"319457","http://www.metmuseum.org/art/collection/search/319457","Collected Peru, 1960s; private collection, northern Germany; [Douglas Dawson, Chicago, until 2003]"
"502279","http://www.metmuseum.org/art/collection/search/502279","Mary Elizabeth Adams Brown ; Morris K. Jesup"
"319265","http://www.metmuseum.org/art/collection/search/319265","[Arte Textil, San Francisco, until 2003]"
"319233","http://www.metmuseum.org/art/collection/search/319233","Private collection; [Throckmorton Fine Arts, New York]; [Alan Steele Tribal Fine Art, New York, until 2003]"
"502277","http://www.metmuseum.org/art/collection/search/502277","Mary Elizabeth Adams Brown ; Morris K. Jesup"
"489307","http://www.metmuseum.org/art/collection/search/489307","the artist, New York (1963; sold through the Betty Parsons Gallery, New York to MMA)"
"325005","http://www.metmuseum.org/art/collection/search/325005","1959, excavated under the direction of Robert H. Dyson Jr. on behalf of the Hasanlu Project sponsored by the University Museum of the University of Pennsylvania, the Archaeological Service of Iran, and The Metropolitan Museum of Art; acquired by the Museum in 1960, as a result of its financial contribution to the excavations."
"503154","http://www.metmuseum.org/art/collection/search/503154",""
"502241","http://www.metmuseum.org/art/collection/search/502241","Mary Elizabeth Adams Brown"
"75372","http://www.metmuseum.org/art/collection/search/75372","[ Baba Family , until 1917; sold at Tokyo Art Club]; [ Tokyo Art Club , sale ""Works from the Collection of the Baba Family of Shizuoka "", February 19, 1917]; [ Leighton R. Longhi Inc. , New York, until 2009; sold to MMA]"
"464558","http://www.metmuseum.org/art/collection/search/464558","Found in 1842, in or near the Desiatynna (Dormition) Church, Kyiv, Ukraine; Alex W. von Zvenigorodskii, Russia; [ Durlacher Brothers, London (sold 1907)]; J. Pierpont Morgan (American), London and New York (1907–until 1917)"
"236764","http://www.metmuseum.org/art/collection/search/236764","[ Wartski and Co. (in 1987); sold to Siegel/Novak] ; Judith H. Siegel , New York (until 2014; to MMA)"
"471458","http://www.metmuseum.org/art/collection/search/471458","[ Theodor Fischer, Lucerne (sold 1953)]"
"236767","http://www.metmuseum.org/art/collection/search/236767","Judith H. Siegel , New York (until 2014; to MMA)"
"319092","http://www.metmuseum.org/art/collection/search/319092","(Sotheby's, New York, November 28, 1989, no. 207); Ralph T. Coe, Santa Fe, NM, 1989–(d.) 2010; Ralph T. Coe Foundation for the Arts, 2010–2011"
"236769","http://www.metmuseum.org/art/collection/search/236769","[ Wartski and Co. (until 1984); sold to Siegel/Novak] ; Judith H. Siegel , New York (until 2014; to MMA)"
"319458","http://www.metmuseum.org/art/collection/search/319458","[Henri Kamer, Paris and New York, 1960]; Nelson A. Rockefeller, New York, on loan to The Museum of Primitive Art, New York, 1960–1969; The Museum of Primitive Art, New York, 1969–1978"
"453280","http://www.metmuseum.org/art/collection/search/453280","[ Spink & Son Ltd., London, until 1987; sold to MMA]"
"856718","http://www.metmuseum.org/art/collection/search/856718","Delivered to the office of Horace Smith, Springfield, MA (May 3, 1869; said to have been held in the Smith & Wesson factory and offices until ca. 1930s–50s, then by descent to Smith's heirs); Fred Miller, Springfield area, MA (said to have been acquired from a descendent of the Horace Smith family; until 1973; sold to Jinks for $3,000); Roy G. Jinks, Springfield area, MA (1973–2021; auction #132 sale, Amoskeag Auction Company Inc., Manchester, NH, November 20–21, 2021, no. 120, to MMA)."
"210778","http://www.metmuseum.org/art/collection/search/210778","Sigismond Bardac , Paris (until at least 1900) ; George and Florence Blumenthal , Paris and New York (until her d. 1930) ; George Blumenthal (1930–d. 1941; to MMA)"
"23943","http://www.metmuseum.org/art/collection/search/23943","Ex. coll.: Marquis A. P. di Vatolla, Catona (Reggio di Calabria), Italy."
"851637","http://www.metmuseum.org/art/collection/search/851637","Clarence H. Mackay, Long Island, New York (1922–32; sold to MMA)."
"210777","http://www.metmuseum.org/art/collection/search/210777","Sigismond Bardac , Paris (until at least 1900) ; George and Florence Blumenthal , Paris and New York (until her d. 1930) ; George Blumenthal (1930–d. 1941; to MMA)"
"23937","http://www.metmuseum.org/art/collection/search/23937","Ex. coll.: The Earl of Pembroke, and Montgomery, Wilton House, Salisbury, Britain; Clarence H. Mackay, Roslyn, Long Island, New York."
"320049","http://www.metmuseum.org/art/collection/search/320049","[Milos Simovic, Trotsky Sanders Gallery, New York]; [Sam Fogg, Ltd., London, by 2008]"
"76114","http://www.metmuseum.org/art/collection/search/76114","Private collection , Japan (1980s–2010; sale, Christie's New York, September 15, lot 741; to MMA); [ Christie's, New York , Japanese & Korean Art Including Arts of the Meiji Period, September 15, 2010, lot 741 to MMA]"
"210776","http://www.metmuseum.org/art/collection/search/210776","Sigismond Bardac (until at least 1900) ; George and Florence Blumenthal , Paris and New York (until her d. 1930) ; George Blumenthal (1930–d. 1941; to MMA)"
"319872","http://www.metmuseum.org/art/collection/search/319872","Created by El Anatsui, Ghana, 2006; [David Krut Fine Art, Inc., New York, until 2007]"
"502327","http://www.metmuseum.org/art/collection/search/502327","Mary Elizabeth Adams Brown ; Bidwell & Sons"
"502290","http://www.metmuseum.org/art/collection/search/502290","Mary Elizabeth Adams Brown ; William T. Geyer"
"464647","http://www.metmuseum.org/art/collection/search/464647","Georges Hoentschel (French); J. Pierpont Morgan (American), London and New York (until 1917)"
"854846","http://www.metmuseum.org/art/collection/search/854846","George Treby III ; By descent in the family of George Treby III ; [ Christie's, London , Dec. 11, 2003 Lot #20; sold to Al Tahani] ; HE Sheikh Saud bin Muhammad bin Ali bin Abdullah bin Jassim bin Muhammed Al Thani (until 2019) ; [ Daniel Katz Ltd. ; sold to MMA]"
"235835","http://www.metmuseum.org/art/collection/search/235835","[ Wartski and Co. (in 2002); sold to Siegel/Novak] ; Judith S. Novak (until 2006) ; [ her sale, Sotheby's, New York , December 6, 2006, lot 23; sold to Fowler ] ; Jacqueline Loewe Fowler , Stamford, Connecticut (2006–07; to MMA)"
"448692","http://www.metmuseum.org/art/collection/search/448692","[ J. Acheroff, Paris, until 1932; sold to MMA]"
"726126","http://www.metmuseum.org/art/collection/search/726126","almost certainly supplied ca. 1802–6 to Charles Lennox, 3rd Duke of Richmond, 3rd Duke of Lennox, 3rd Duke of Aubigny , for the Egyptian Dining Room, Goodwood House, Sussex (thence by descent and removed to Gordon Castle, Scotland); Charles Henry Gordon-Lennox, 7th Duke of Richmond and Lennox, 2nd Duke of Gordon (in 1906) ; Frederick Charles Gordon-Lennox, 9th Duke of Richmond, 9th Duke of Lennox, 9th Duke of Aubigny, 4th Duke of Gordon ; [ sale, Christie's, London , July 20, 1938, lot 152, as a group of four ] ; Cornelius Ruxton Love Collection , New York (until 2004; sale, Christie's, New York, October 20, 2004, either lot 527 or 528); [ sale, Sotheby's, London , July 6, 2016, lot 41; sold to MMA ]"
"718296","http://www.metmuseum.org/art/collection/search/718296","Private collection, France (until 2016; Armes anciennes et souvenirs historiques, décorations, exceptionnelle collection d'un gran amateur et à divers sale, Hôtel Drouot, Paris, April 7, 2016, part of no. 3, ""De Lacollombe, graveur à Paris de 1702 à 1735; 14 pièces et N.Guérard; 5 pièces; certaines présentées regroupées sur un cartonnage. Bon et assez bon état."", for €1,100); private collection, Paris (2016; sold to MMA)."
"36133","http://www.metmuseum.org/art/collection/search/36133","Private Collection , Princeton, NJ (until 1981; donated to MMA)"
"231076","http://www.metmuseum.org/art/collection/search/231076","[ Cora Ginsburg LLC , 1993–2004; sold to MMA ]"
"324917","http://www.metmuseum.org/art/collection/search/324917","Acquired by the Museum in 1959, purchased from Khalil Rabenou, New York."
"505793","http://www.metmuseum.org/art/collection/search/505793",""
"467630","http://www.metmuseum.org/art/collection/search/467630","[ Bauer Collection, Paris]; [ Henri Daguerre, Paris]; Mr. and Mrs. Frederic B. Pratt, Brooklyn and Glen Cove, N.Y. (1910-1936)"
"505826","http://www.metmuseum.org/art/collection/search/505826","Title: Side drum
Maker: Henry H. Prentiss (American, Roxbury, Massachusetts 1801–1860 Boston)
Date: ca. 1840
Geography: Boston, Massachusetts, United States
Culture: American
Medium: Wood with paint, rope, leather, skin
Dimensions: 18 × 17 in. (45.7 × 43.2 cm)
Classification: Membranophone-double-headed / conical drum
Credit Line: Purchase, Amati Gifts, 2008
Object Number: 2008.239
Curatorial Department: Musical Instruments"
"470266","http://www.metmuseum.org/art/collection/search/470266","George Grey Barnard American, Bellefonte, Pennsylvania 1863–1938 New York, New York (until 1925)"
"230969","http://www.metmuseum.org/art/collection/search/230969","Comissioned by Samuel Cartwright ; Belle da Costa Greene ; Raphael Esmerian ; [ S. J. Phillips Ltd. ] ; [ Di Castro, Rome , until 2003; sold to MMA ]"
"466056","http://www.metmuseum.org/art/collection/search/466056","Mr. and Mrs. Maxime Levy Hermanos, Paris and New York (until 1979)"
"230970","http://www.metmuseum.org/art/collection/search/230970","[ Di Castro, Rome , until 2003; sold to MMA ]"
"466053","http://www.metmuseum.org/art/collection/search/466053","Victor Gay, Paris; Simon Seligmann, Paris; by descent, Georges and Edna Seligmann, New York (until 1979)"
"35890","http://www.metmuseum.org/art/collection/search/35890","Charles Maurice Camille de Talleyrand-Périgord, Duc de Dino, Paris (until 1904; sold to MMA)."
"230976","http://www.metmuseum.org/art/collection/search/230976","Joseph G. Reinis (until 2003; to MMA)"
"35896","http://www.metmuseum.org/art/collection/search/35896","Ex. coll.: Armor: Sir James Scudamore and Edwyn Francis Scudamore-Stanhope, 10th Earl of Chesterfield, Holme Lacey, Herefordshire, England. Right thigh and knee defense, and left foot defense: Meyrick.
Cuisse (thigh defense) and foot defense: William Meyrick."
"453260","http://www.metmuseum.org/art/collection/search/453260","[ Vipasha, Ltd., London, until 1985; sold to MMA]"
"464554","http://www.metmuseum.org/art/collection/search/464554","Found in 1842, in or near the Desiatynna (Dormition) Church, Kyiv, Ukraine ; Alex W. von Zvenigorodskii, Russia; [ Durlacher Brothers, London (sold 1907)]; J. Pierpont Morgan (American), London and New York (1907–1917)"
"502530","http://www.metmuseum.org/art/collection/search/502530","Mary Elizabeth Adams Brown"
"466096","http://www.metmuseum.org/art/collection/search/466096","D. Constable-Maxwell, London ; [ Mayorcas Ltd., London (sold 1982)]"
"464552","http://www.metmuseum.org/art/collection/search/464552","Found in 1842, in or near the Desiatynna (Dormition) Church, Kyiv, Ukraine ; Alex W. von Zvenigorodskii, Russia; [ Durlacher Brothers, London (sold 1907)]; J. Pierpont Morgan (American), London and New York (1907–1917)"
"453207","http://www.metmuseum.org/art/collection/search/453207","[ Bashir Mohamed Ltd, London, 1982–83; sold to MMA]"
"324830","http://www.metmuseum.org/art/collection/search/324830","Acquired by the Museum in 1959, purchased from K.H. Broumand, New York."
"35853","http://www.metmuseum.org/art/collection/search/35853","Title: Shaffron (Horse's Head Defense)
Armorer: Stamped with marks attributed to Ambrogio de Osma (Italian, Brescia, documented 1446–75)
Date: ca. 1460–70
Geography: possibly Brescia
Culture: Italian, possibly Brescia
Medium: Steel
Dimensions: H. 21 1/2 in. (54.6 cm); W. 9 1/4 in. (23.5 cm); Wt. 1 lb. 15 oz. (878.8 g)
Classification: Equestrian Equipment-Shaffrons
Credit Line: Bashford Dean Memorial Collection, Bequest of Bashford Dean, 1928
Object Number: 29.150.9aa
Curatorial Department: Arms and Armor"
"35855","http://www.metmuseum.org/art/collection/search/35855","Title: Armor
Armorer: Helmet, pauldrons, and vambraces attributed to Kolman Helmschmid (German, Augsburg 1471–1532)
Date: ca. 1525 and later
Geography: Augsburg
Culture: German, Augsburg
Medium: Steel, leather
Dimensions: Wt. approx. 48 lb. 7 oz. (21.97 kg)
Classification: Armor for Man-3/4 Armor
Credit Line: Gorget: Bashford Dean Memorial Collection, Bequest of Bashford Dean, 1928; body armor: Bashford Dean Memorial Collection, Gift of Mrs. Bashford Dean, 1929; helmet: Gift of Alan Rutherfurd Stuyvesant, 1950
Object Number: 29.151.3a–s; 29.150.152; 50.237.2
Curatorial Department: Arms and Armor"
"504599","http://www.metmuseum.org/art/collection/search/504599","Mrs. Marion G. Littig"
"470282","http://www.metmuseum.org/art/collection/search/470282","[ Arthur Sambon, Paris (by at least 1928)] ; James Hazen Hyde American, Paris (before 1931)"
"35873","http://www.metmuseum.org/art/collection/search/35873","14.25.689h, .894: William H. Riggs, Paris (until 1913; his gift to MMA); 29.154.1a–u: Helen Fahnestock Hubbard, New York (until 1929; her gift to MMA); 29.158.204: Bashford Dean, New York (until d. 1928; sold through his estate to MMA)."
"505681","http://www.metmuseum.org/art/collection/search/505681","Title: Alto Recorder
Maker: Joseph Bradbury (Stapleford / Hertfordshire, England ca. 1670–early 18th century)
Date: ca. 1700
Geography: United Kingdom
Culture: British
Medium: Wood, ivory
Dimensions: 20 1/2 × 2 × 2 in. (52.1 × 5.1 × 5.1 cm)
Classification: Aerophone-Whistle Flute-recorder
Credit Line: Purchase, Funds from various donors and Rogers Fund, 1976
Object Number: 1976.51
Curatorial Department: Musical Instruments"
"505718","http://www.metmuseum.org/art/collection/search/505718","[ Christie's, New York ]"
"230956","http://www.metmuseum.org/art/collection/search/230956","Assunta Sommella Peluso ; and Ada Peluso ; and Romano I. Peluso (until 2003; to MMA)"
"505724","http://www.metmuseum.org/art/collection/search/505724","Mary Elizabeth Adams Brown"
"503054","http://www.metmuseum.org/art/collection/search/503054",""
"667967","http://www.metmuseum.org/art/collection/search/667967","General Ildefonse Favé, Paris (1856–d. 1894; presented to him by the City of Paris, 1856); [Val Forgett Jr., United States, by 2001–d. 2002; consigned to Antique and Collectible Arms & Armor sale, Butterfields, San Francisco, November 7–8, 2001, no. 5910, estimate $12,000/18,000; by descent to Forgett III]; [Val Forgett III, United States, 2002–03; Fine Antique and Collectible Arms and Armor sale, Greg Martin Auctions, San Francisco, June 16, 2003, no. 270, for $4,200, to Finer]; [Peter Finer, Ilmington, Warwickshire, England, 2003–14; his gift to MMA]."
"231029","http://www.metmuseum.org/art/collection/search/231029","Raphael Esmerian , New York ; Ralph Esmerian , New York"
"231077","http://www.metmuseum.org/art/collection/search/231077","[ Spink, London , 1995; sold to Cora Ginsberg LLC ] ; [ Cora Ginsburg LLC , New York, 1995–2004; sold to MMA ]"
"35912","http://www.metmuseum.org/art/collection/search/35912","Alexander G. Moslé, Germany (until 1948; his sales, Parke-Bernet Galleries, Inc., New York, April 22, 1948 and May 12, 1948); [Sebastian Izzard, LLC, New York, 2004; sold to Baber]; Charles Baber, New Jersey (2004–d. 2012; by descent to his family); the Baber family, New Jersey (2012; their gift to MMA)."
"231897","http://www.metmuseum.org/art/collection/search/231897","Dukes of Hamilton ; William Alexander Louis Stephen Douglas-Hamilton, 12th Duke of Hamilton , Lanarkshire (until 1882; sale, Christie, Manson and Woods, London, July 18, 1882, no. 1912; to Radley); Edward Radley (in 1882) ; [ Lowengard Frères (by 1893/94) ] ; Kingdon Gould (until 1923; to MMA)"
"506812","http://www.metmuseum.org/art/collection/search/506812","Title: Guitarra Séptima (Seven-course guitar)
Maker: M. Fernandez (Mexican)
Date: ca. 1880
Geography: Mexico
Culture: Mexican
Medium: Spruce, rosewood, mother-of-pearl
Dimensions: 40 1/2 × 11 15/16 × 4 3/8 in. (102.9 × 30.3 × 11.1 cm)
Classification: Chordophone-Lute-plucked-fretted
Credit Line: Purchase, Amati Gifts, 2012
Object Number: 2012.569
Curatorial Department: Musical Instruments"
"708746","http://www.metmuseum.org/art/collection/search/708746","Leon Buki, Florida, acquired 1950s–60s; [Spencer Throckmorton, New York]; private collector until 2016"
"708745","http://www.metmuseum.org/art/collection/search/708745","Leon Buki, Florida, acquired 1950s–60s; [Spencer Throckmorton, New York]; private collector until 2016"
"231909","http://www.metmuseum.org/art/collection/search/231909","Commissioned for George William Coventry, 6th earl of Coventry ; Earls of Coventry , Croome Court, Worcestershire, England (1771–about 1900) ; Maurice Fenaille , Paris (before 1901–before 1932) ; Samuel H. Kress Foundation (until 1958; to MMA)"
"2.  Geoffrey Beard and Christopher Gilbert","eds. Dictionary of English Furniture Makers 1660-1840",""
"3.  Quoted in Carl Christian Dauterman","James Parker",""
"488732","http://www.metmuseum.org/art/collection/search/488732","the artist, New York (1942–d. 1944); her sister, Ettie Stettheimer, New York (1944–53; her gift to MMA)"
"464556","http://www.metmuseum.org/art/collection/search/464556","Found in 1842, in or near the Desiatynna (Dormition) Church, Kyiv, Ukraine ; Alex W. von Zvenigorodskii, Russia; [ Durlacher Brothers, London (sold 1907)]; J. Pierpont Morgan (American), London and New York (1907–until 1917)"
"671528","http://www.metmuseum.org/art/collection/search/671528","[ Jonathan Horne , London; sold to Ellison ] ; Robert A. Ellison Jr. , New York (until 2014; to MMA)"
"718445","http://www.metmuseum.org/art/collection/search/718445","Title: Electar Lap Steel Electric Guitar
Maker: Epiphone (American)
Date: ca. 1937
Geography: New York, New York, United States
Culture: American
Medium: Maple, etched metal, rosewood, chrome
Dimensions: Overall length 30.25 in. (76.8 cm); width 7.25 in. (18.4 cm) lower bout; depth 1.75 in. (4.4 cm). Scale length 22.5 in. (572 mm)
Classification: Chordophone
Credit Line: Gift of Steve Uhrik, 2016
Object Number: 2016.518a–c
Curatorial Department: Musical Instruments"
"231913","http://www.metmuseum.org/art/collection/search/231913","Commissioned for George William Coventry, 6th earl of Coventry ; Earls of Coventry , Croome Court, Worcestershire, England (1771–about 1900) ; Maurice Fenaille , Paris (before 1901–before 1932) ; Samuel H. Kress Foundation (until 1958; to MMA)"
"2.  Geoffrey Beard and Christopher Gilbert","eds. Dictionary of English Furniture Makers 1660-1840",""
"3.  Quoted in Carl Christian Dauterman","James Parker",""
"231914","http://www.metmuseum.org/art/collection/search/231914","Commissioned for George William Coventry, 6th earl of Coventry ; Earls of Coventry , Croome Court, Worcestershire, England (1771–about 1900) ; Maurice Fenaille , Paris (before 1901–before 1932) ; Samuel H. Kress Foundation (until 1958; to MMA)"
"231915","http://www.metmuseum.org/art/collection/search/231915","Commissioned for George William Coventry, 6th earl of Coventry ; Earls of Coventry , Croome Court, Worcestershire, England (1771–about 1900) ; Maurice Fenaille , Paris (before 1901–before 1932) ; Samuel H. Kress Foundation (until 1958; to MMA)"
"671508","http://www.metmuseum.org/art/collection/search/671508","Leon Buki, Hollywood, FL, acquired in Argentina, 1960s, until 2015; [Spencer Throckmorton Fine Art, New York, on consignment, 2015]; private collection, until 2015"
