"met_object_id","link_resource","sim_type","sim_text"
"337496","http://www.metmuseum.org/art/collection/search/337496","Marking","[recto, lower right]: Earl of Warwick [verso, lower right]: Sir Charles Greville, uncle of Warwick"
"337494","http://www.metmuseum.org/art/collection/search/337494","Inscription","[in pen and brown ink at upper border of old mount]: de la main de Leonardo da Vinci"
"337494","http://www.metmuseum.org/art/collection/search/337494","Marking","Metropolitan Museum of Art stamp removed from center of lower margin of recto in February 1969. When the original negative was made in 1917 (37134 tf B) the stamp had not yet been applied. In 1963 when a new negative was made (177999 8 x 10) the stamp was visible. No recent photograph recording that the drawing no longer has the stamp has been taken."
"337493","http://www.metmuseum.org/art/collection/search/337493","Signature","In black chalk at lower right: ""JvR"" [interlaced]"
"337493","http://www.metmuseum.org/art/collection/search/337493","Inscription","On verso at lower left in graphite: ""J.d.V. / SR xoo."""
"337493","http://www.metmuseum.org/art/collection/search/337493","Marking","Verso lower left: collectors' mark of A. Sträter"
"337491","http://www.metmuseum.org/art/collection/search/337491","Inscription","[in pen and brown ink at lower left]: WE [monogram of William Esdaile] (Lugt 2617)"
"337491","http://www.metmuseum.org/art/collection/search/337491","Marking","Stamped lower left with the collector's mark of Sir Thomas Lawrence (Lugt 2445). Verso: on the former backing stamped with the collectors' marks of Sir Francis Seymour Haden (Lugt 1227) and John Heywood Hawkins (Lugt 1472)."
"337490","http://www.metmuseum.org/art/collection/search/337490","Inscription","On the old mount: at upper left, inscribed ""d.t."" (?) in graphite; at upper right, inscribed ""Kat 63/650"" in graphite; at lower left, inscribed ""i"" in pen and brown ink; at lower left, inscribed ""14"" in graphite; over this, inscribed ""No. 1"" in pen and brown ink; at lower center, inscribed ""N.29"" in graphite; over this, inscribed ""29"" in pen and brown ink; at lower right, inscribed ""B. Spranger"" in graphite. Verso: at upper left, annotated ""Spranger"" in graphite and ""Achille Rijhiner"" in pen and brown ink; at right center, inscribed ""Portefeuille No 7 Dessein No 50"" in pen and brown ink (Mark of John Strange); below, inscribed ""WAW"" in graphite; at lower right, inscribed ""SI"" in graphite; below, inscribed ""Lpz Sul. [?]/C Weigel [?]/Entr 1867 ou Apr 68/[...]"""
"337489","http://www.metmuseum.org/art/collection/search/337489","Inscription","Verso, at lower left, in graphite by a later hand: ""P.Brugel"""
"337489","http://www.metmuseum.org/art/collection/search/337489","Marking","Watermark: lion with a shield, similar to Briquet 10569 (Brussels 1588)"
"27936","http://www.metmuseum.org/art/collection/search/27936","Inscription","Inscribed on top of the nasal: ""There is no God but God"", ""Mohammad is the Messenger of God""; below the nasal: ""Victory from God"", ""By order of Safi ad-Din Ahmad Ibn (al-Hasan?)""; at the base of the nasal: ""and close (imminent) conquest""; on the band at the base of bowl: a Koranic inscription; on the peak or visor, pious inscriptions which includes the 99 names of Allah, among them: ""the hearing, the wise""; on the right cheek piece, front plate: ""God""; on the right cheek piece, bottom most plate: ""Oh living"", ""Oh everlasting."""
"503989","http://www.metmuseum.org/art/collection/search/503989","Marking","(stamped on left side of harmonic curve) RENAULT/CHATELAIN/A* PARIS*"
"503969","http://www.metmuseum.org/art/collection/search/503969","Inscription","Arms: (engraved on bell) King of Saxony

(engraved opn bell) ANTON KERNER 17- IN WIEN, 65"
"503928","http://www.metmuseum.org/art/collection/search/503928","Marking","(on engraved paper label in body) Nach dem Modell / des Luigi Legnani 3347 [MS numbers] / [lyre surrounded by garland] / von Johann Anton Staufer / in Wien N-480, [MS numbers and letters] Stauffer [MS signature]"
"503846","http://www.metmuseum.org/art/collection/search/503846","Marking","1. Engraved on nickel-silver shield on bell: John F./Stratton/N...York

2. stamped on valves: 16 17 18"
"503860","http://www.metmuseum.org/art/collection/search/503860","Marking","1. On medallion on bell: PREM FABB STRUMENTI MUSICALI BOLOGNA/PIETRO/[lyre]/BORSARI

2. On valve assembly: 16"
"503901","http://www.metmuseum.org/art/collection/search/503901","Marking","(on nameboard in black letters on gold band) Ioannes Goermans Me Fecit Parisis 1754; (painted around rose) Ioannes Goermans"
"503909","http://www.metmuseum.org/art/collection/search/503909","Marking","On bell - engraved inscription in Italics: ""No 12960 / Saxophone alto mi b breveté / Adolphe Sax a Paris / Fcteur de la Mson Milre de l'Empereur""."
"503931","http://www.metmuseum.org/art/collection/search/503931","Marking","1) (on center of back inside) B/BANKS

2) (on rib at bottom block outside) BANKS

3) (on lower rigiht bout of table inside) MADE BY BENJAMIN BANKS / SALISBURY / 1791

4) (on block inside) BB / 1791

5) (at button) obliterated brand stamp"
"503968","http://www.metmuseum.org/art/collection/search/503968","Inscription","Arms: (engraved above bell) King of Saxony

(Engraved on bell rim) I.W. HAAS fec, NO"
"503954","http://www.metmuseum.org/art/collection/search/503954","Marking","(engraved on nickel-silver shield on bell)
Verferdigt/in der K:K:/Priv. Instrumenten Fabrik/des Leopold Uhlmann/in Wien."
"503956","http://www.metmuseum.org/art/collection/search/503956","Marking","(on bell) C. Sax, a Bruxelles, 1833"
"283222","http://www.metmuseum.org/art/collection/search/283222","Inscription","Inscribed in ink on mount, recto BC: ""Cape Horn // near Celilo""; inscribed in pencil on mount, recto BR: ""44"""
"503961","http://www.metmuseum.org/art/collection/search/503961","Marking","1. (engraved on bell) ""Antoine Courtois & Mille/ Mille Sr./ Facteur du Conservatoire National/ 88 rue des Marais St. Martin/ Paris"" ""J. Howard Foote/ Sole U.S. agent/ New York and Chicago"".

2. above and below previous inscriptions are references to prize medals won at industrial exhibitions in Paris 1855, London 1862, Paris 1867, Moscow 1872, and Paris 1878.

3. (stamped under third valve cap) #559."
"283121","http://www.metmuseum.org/art/collection/search/283121","Inscription","[No inscriptions or annotations visible]"
"337487","http://www.metmuseum.org/art/collection/search/337487","Inscription","In the cartouche, inscribed in pen and brown ink: ""Otho Comes de Nassou, bellice rei expertissimus egregia et memoratu digna In vita peragens facinora, ixorem habuit D. Aleidem Comitis de Viana unicam filiam. hec orba ... celibatum amplexa. opera pietatis passim exercebat. Corpus habet tollus Wetzlar apud franciscanios. [trans.: Otto, count of Nassau, most expert in matters of war, and of famous and worthy memory, overthrowing villany in life; he had as wife the only daughter of Lord Aleidis, count of Vianden. (He was) famous in this encircling world ... he performed deeds of piety throughout. The earth has his body in the Franciscan church at Wetzlar];at top in pen and brown ink, in French beside the coat-of-arms of Otto Count of Nassau, giving instructions for the execution of the arms]: le lyon doibt / estre tourne [the lion should be reversed]"""
"453024","http://www.metmuseum.org/art/collection/search/453024","Signature","On the gold of the frame, in white letters:
written by the noble Sharif (?) / with the help of God Most High
(Translated by Annemarie Schimmel, 9/85)"
"453024","http://www.metmuseum.org/art/collection/search/453024","Inscription","- On the colophon in Turkish naskh script, after the praise of God and blessings on the Prophet:
This copy was written by the sinful slave who is weaker than an ant, Sayyid Muhammad Nuri, a disciple of Husayn al-Wahbi, may his mighty Lord forgive him, domiciled in Shunmu [?] in the year 1268 after the hegira of him to whom glory and honor belong.
- Above medallions there is a secondary medallion on each page that reads, in white letters: written by the noble Sharif [?] with the help of God Most High.
(Translated by Annemarie Schimmel, 9/85)"
"264711","http://www.metmuseum.org/art/collection/search/264711","Inscription","Inscribed in the negative, bottom right corner: ""80""; inscribed on mount, above image: ""WAR DEPARTMENT [insignia] // Explorations West of the 100th Meridian. Expedition of 1871. Lieut. Geo. M. Wheeler, Com'd'g.""; inscribed on mount, below image: ""T. H. O'Sullivan, Phot. // COLORADO RIVER SERIES // BLACK CAÑON, FROM CAMP 8, LOOKING ABOVE, No.80""."
"504490","http://www.metmuseum.org/art/collection/search/504490","Marking","Labeled: ""Joannes Florenus Guidantus Fecit Bononiae Anno 1749,"" but probably by Guidanti's son or a later maker."
"504496","http://www.metmuseum.org/art/collection/search/504496","Marking","1) (on nameboard) Loud & Brothers/Philadelphia;
2) (in ink on back of soundboard) William Moore/Philadelphia/Jany 29th 1831./No 477 [and again in another hand] 477;
3) (stamped on top key) T. Boggs 986;
4) (written behind nameboard) rosewood cabinet;
5) (marked on nut near bass) [other marks on jack stop] 13-18 & 20."
"24888","http://www.metmuseum.org/art/collection/search/24888","Signature","Signed on the enamel on the reverse of the grip: AT, probably for Augustin Toussaint."
"24888","http://www.metmuseum.org/art/collection/search/24888","Inscription","Inscribed on the rim of the shell: Rundell & Bridge London."
"452102","http://www.metmuseum.org/art/collection/search/452102","Inscription","Tazar Ceiling and Wall Cornice Text in Arabic:

رآی البرق تعبیس الدجا فتبسما / وصافح ازهار الربا فتنسما /
ولاح جبین الصبح في طرة الدجی / فخلت بیاض الثغر في ثمرة السلما /
ورف لواء البرق لما تلاعبت / سوابق خیل الریح في حلبة السما /
واوتر رامي الجو قوس سحابة / وارسل نحو الارض بالقطر اسهما /
وقد بلّ اردان الثری دمع مزنه / تناثر في اسلاکها فتنظما /
وجرّ علی هام الرُبا ذیل ویله / فدبّج اثواب الربوع وسهما /
وشاب لجین الظل عسجد بارق / فدثر ازهار الربیع ودرهما /
وشمّر کف الروض اکمام نوره / ووشح اعطاف الغصون وعمما /
وقبل ثغر الزهر وجنة ورده / فاحسن به خداً واحبب به فما /
ودار بساق الغصن خلخال جدول / کما سوّر التجعید للنهر معصما /
ومال قوام البان یرقص نشطة / لبرق تراءی او حمام ترنما /
وعانق من خوط الاراکة معطفاَ / وقبل من زهر الاقاحة مبسما /
وخط بظرس الجو سطراً مذهباً / ففضّضه قطر الغمام واعجما /
وکحّل بالیاقوت جفناً و ناظراً / وخضّب بالحنا کفاً ومعصما /
ولا حاجة في النفس إلا امتداحها / ابا القاسم الهادي النبي المعظما /
بشیراً نذیراً صادق القول مرسلاً / حبیباً خلیلاً هاشمیاً مقدما /
تقیاً نقیاً ابطحیاً مبجلاً / سراجاً منیراً زمزمیاً مکرّما /
نبي ترد المجد والبأس حلیة / مفوّفة فیها الکمال مجسما /
نبي هدی لولاه ما استبرق الدجی / ولا ازهد الداجي ولا اعشب الحما /
هو المجتبی المبعوث للناس رحمة / فلله ما احیا واحمی وارحما /
هو الذروة العلیا التي لا ترتقی / هو العروة الوثقة التي لن تفصما /
ایا خاتم ارسال یا فاتح العلا / حنانیک قد وافیت بابک مجرما /
فیا رب یا الله کن لي ولا تکن / عليّ فقد ضاق الفلا واظلما /
سألتک بالهادي اجب دعوتي وجد / بما ارتجی یا مالک الارض والسما /
وسامح ونعم والديّ تطولا / ولا تحرق اللهم بالنار مسلما /
وصل علی المختار والصحب کلما / رأی البرق تعبیس الدجی فتبسما

English translation of the Tazar Ceiling and Wall Cornice Text:

The lightning saw the darkness frown and smiled. It skimmed and wafted
over the flowers of the hills./
Dawn’s forehead shone through the forelock of darkness, and it pierced
the whiteness of the teeth in the fruit of red lips./
Lightning’s banner fluttered when racing horses of the wind dallied in the sky./
The archer of the air loosened the bow of his cloud and sent toward the
earth a downpour of sun rays./
The tears of the rain cloud have moistened the cuffs of the earth’s sleeves —
[the pearly tears] that were scattered on their threads were restrung./
[The rain] dragged the skirt between its legs over the head of the hills
and adorned the garments of spring encampments with stripes./
And the silver of the shade mixed with the gold of lightning, and it covered
the spring flowers with a blanket and produced round leaves./
And the hand of the garden gathered up the sleeves of its blooms and
embellished the shoulders of the branches and wrapped them in turbans./
The mouth of the flowers kissed the cheek of its rose. What a beautiful cheek!
what a lovely mouth!/
. . . as the curling put bracelets on the river’s wrist/
Does the willow tree dance gaily because of lighting that became visible
or because of warbling doves?/
It embraced a cloak of the thorn tree’s green branches and kissed a mouth
made of the blossoms of chamomile./
And it wrote on a palimpsest of air a gilded line and then drops of clouds
dotted it with silver./
It lined with ruby an eyelid and an eye, and it daubed with henna a hand
and a wrist./
The soul has no need but to praise him, Abu’l-Qasim, who guides aright,
magnificent prophet./
Bringer of glad tidings, warner of the hereafter, true in his words, emissary,
beloved and friend [of God], of Hashimite descent, preferred by all./
Pious, pure, Abtahi [Meccan], revered, a shining lamp from Zamzam, honored./
A prophet who dons glory and power as striped finery in which beauty
is embodied./
A prophet who has guided aright. Were it not for him, the dark would not be
illuminated, night would not blossom, and slime would not bring forth greenery./
He is the elect mercifully sent to the people. By God, how many are the
lives he has given, how protective is he, and how merciful!/
He is the highest summit that cannot become higher. He is the firm bond
that will never break./
O seal of prophecy, O opener of highest heaven, I beg mercy, coming to
thy gate as a sinner./
O Lord, O God, be for me, and be not against me, for the world has
become narrow and dark./
I ask Thee by him who guides aright, answer my prayer and be generous
with what I hope for, O master of the earth and sky./
And be tolerant, respond favorably, and he who . . ., and, O God, do not burn
any Muslims in hellfire./
And pray for the Chosen One and his companions whenever lightning sees.
the darkness frown and smiles./

These poems are part of 329 lines of a poem composed by Shihab al-Din Ibn al-Khalluf (D. 1494). There are some differences between the poems inscribed in this room and the ones known from manuscripts, see: http://www.poetsgate.com/poem_117103.html .

Wall Panels Text in Arabic:

بیت المحامد والمفاخر والندی / دامت بک الافراح تهتف سرمدا /
شادتک اید المجد في شرف العلی / للائذین حمي یصون من الردی /
وترنمت ورق الحمائم بالهناء / بعلاک والداعي المثوب غرّدا /
بشراک بالعلیاء فبانیک الذي / سامی الکواکب والدرار سؤددا /
تدب به فی کل صعب راحة / تأتي لها الاُسد الضراغم سُجّدا /
وید تمد السائلین بسیبها / ما البحر عند نوالها إن ازبدا /
فرع نماه الی الاکارم عصبة / نالت من المجد المؤثل مقصدا /
من کل من لبس المعالي بردة / وبکل عزّ في الانام قد ارتدا /
جعلوا الوزارة والصدارة خادماً / والوقت قناً والمفاخر اعبدا /
دُم بالمسرة یا فرید زمانه / واهنأ بما لک بالعنایة شیدا /
متنعماً في ظل عیش ارغد / تقتاد ما تبتغي علی رغم العدی /
ما جاءنا تاریخ ما احکمته / بیتاً یصیخ له النهی إن انشدا /
نادی الیها والجود في ابراجه / بمحمد ربع المکارم اطدا /
سنة 1119

Translation of the Wall Panels Text:

House of praiseworthy and glorious deeds and generosity, may rejoicing
in you be praised eternally./
Hands of nobility erected you in the highest dignity. Those seeking refuge
have an abode that protects them from destruction./
Turtledoves sing congratulations on your sublimity, and the well rewarded
summoner (?) warbles./
Rejoice in your loftiness, for he who built you surpasses the planets
and stars in glory./
For it comfort is given in every difficulty: ferocious lions come to it prostrate./
A hand that assists with gifts those who implore, as the sea yields
when it froths./
A family branch which traces its root to the most noble of men derives
more significance from high-born glory./
Than anyone who wears nobility as a cloak and is clothed in all splendor
among mankind./
They have made the office of vizier and that of the comptroller subservient,
time a slave, and the proud has been enslaved./
Remain in happiness, O unique one of your time, and enjoy what has
been erected with such care for you./
Luxuriating in the shadow of a life of easy, you achieve what you desire
in spite of enemies./
What has come to us is the date of what you have built so strongly as
a house for which wisdom cries out, “Recite!”/
In its towers are assembled splendor and generosity. Through Muhammad,
the abode of noble qualities was established./
Year 1119 [1707–8 CE].

""According to the last line, the name of the poet must be “محمد ربع المکارم” Muhammad Rabhʻ al-Makārim and this person was the sheikh of al-Azhar in the 10th century, this person built a mosque near Cairo at a city called FAWAH and the mosque still till now at that place, see http://www.kenanaonline.com/page/4859 No.10.

Independent Couplets in Arabic:

یا مصطفی من قبل نشأة آدم / والکون لم تفتح له اغلاق /
ایروم مخلوق ثناؤک بعدما / اثنی علی اخلاقک الخلاق

Translation of Independant Couplets:

O you who were chosen before Adam sprouted, before the locks
of existence were opened./
Can a creature desire to praise you, after that Creator had praise your behavior./

These two lines are from Lisān al-Dīn Ibn al-Khatīb, the famous poet and minster of Morocco during the 14th c. and appear in:
Diwān Lisān al-Dīn Ibn al-Khatīb al-Salmānī, ed. Muhmmad Miftāh, 2 vols., Dr al-thaqāfa li al-Nashr wa al-Tawzī‘, al-Dār al-Bayḍā’, 1989. vol. 2, p. 715. These two lines were used in the 18th c. by Musā al-Mahāsinī (d. 1173 A.H) within a TAKHMĪS as mentioned in:
Hulyat al-Bashar fī ’A‘yān al-Qarn al-Thānī ‘Ashar, by Bihjat al-‘Attār, 4 vols., vol. 4, p. 224.
View more"
"504543","http://www.metmuseum.org/art/collection/search/504543","Marking","(on handwritten label) Antonius Vinaccia Fecit / Neapoli in Via Constanti / A . 1781 ."
"504593","http://www.metmuseum.org/art/collection/search/504593","Marking","Engraved below bell: No 26398/Adolphe Sax Breveté à Paris/F. teur de la M.son Mil.re de l'Empereur"
"24815","http://www.metmuseum.org/art/collection/search/24815","Inscription","Inscribed on the barrels, in gold inlay: Neireiter A Prag."
"24815","http://www.metmuseum.org/art/collection/search/24815","Marking","Marked on a silver plaque above the lock at the top of each barrel: the numbers 1 and 2, respectively."
"24813","http://www.metmuseum.org/art/collection/search/24813","Inscription","The bottom band of the inscription is the 'Throne' or 'chair' verse from the Koran."
"24813","http://www.metmuseum.org/art/collection/search/24813","Marking","Stamped on a lead button on the front of the camail: the mark of the Ottoman arsenal at Constantinople."
"24785","http://www.metmuseum.org/art/collection/search/24785","Inscription","Engraved on the face of the blade: Vivat / Carolus 6 / Imperator / et Rex Boh. / 1723 (with an Austrian double-headed eagle crowned); around the upper rim of the locket: Piote & Kochert / Jouilliers de la Cour / à Vienne."
"24785","http://www.metmuseum.org/art/collection/search/24785","Marking","An enamel ornament on the top of hilt: the Hoyos-Sprinzenstein arms; engraved on the chape of the blade): the Imperial arms of Austria."
"255122","http://www.metmuseum.org/art/collection/search/255122","Inscription","In Greek: ""Pausi[ ]"" and also a designation of weight in Punic characters"
"504705","http://www.metmuseum.org/art/collection/search/504705","Marking","1. (on garland) Graves & Co., Winchester, N. H.

2. (near bell) John W. Gaub"
"504723","http://www.metmuseum.org/art/collection/search/504723","Marking","Stamped on bell: [in banner] EXPOSITION UNIVERSELLE DE PARIS / 1900 / HORS CONCOURS / membre du jury / Gautrot Brevete / S.G.D.G. / Paris / [anchor with ""G A,"" to the left and to the right]

On valves, respectively: 3 2 1
On shank ring-clamp: N"
"504480","http://www.metmuseum.org/art/collection/search/504480","Marking","(on printed label below soundhole): Angelo Mannello/Manufacturer of/High Grade/Mandolins & Guitars./Awarded highest honors at all international exhibitions./Made 1900 (written)/New York [with medals of exposition awards]"
"471267","http://www.metmuseum.org/art/collection/search/471267","Inscription","+ AD . HOnORem . B[EATAE] . mARI[A]e . VIRGInIS . + . + F[RATER] . BeRTInVS . me . FeCIT + . + A[NN][superscript O] . MCCXXII (To the honor of the blessed Virgin Mary. Brother Bertinus made me in the year 1222)"
"252452","http://www.metmuseum.org/art/collection/search/252452","Inscription","On the rim, in Argive dialect and script, stating that this hydria was ""one of the prizes from Argive Hera"""
"24973","http://www.metmuseum.org/art/collection/search/24973","Inscription","Marked along the top of the barrel: SMITH & WESSON SPRINGFIELD MASS. U.S.A. PAT'D JAN. 17 & 24.65. JULY 11.65 / AUG. 24.69. AP 20.75. FEB. 20 & DEC. 18.1877. REISSUE JULY 25. 1871;
Stamped on the inside face of the cylinder, the serial number: 25120;
Stamped on the underside of the frame in front of the trigger-guard: TIFFANY & CO/10075/M/7648/STERLING"
"24946","http://www.metmuseum.org/art/collection/search/24946","Inscription","Chiseled in relief near the breech on the rib along the top of the barrel in equal-size Gothic letters: Perrin Bte A Paris.

On the right barrel: LEOPOLD BERNARD; and N64; On the left barrel: CANNONIER A PARIS; on the midrib, 8184.1854."
"24946","http://www.metmuseum.org/art/collection/search/24946","Marking","Stamped beneath each barrel: a deeply punched oval mark with the letters LB separated by a dot, with a closed (imperial?) crown above, and a five-pointed star below;

On the breech hook: L. Perrin;

On the face of each lockplate, in the recess for the cock: L.PERRIN; on the inside face of each lockplate, L.PERRIN and the number 64; inside the right lock is the additional stamp W.

Scratched on the inside of the silver buttplate are the intials: JPD, and the date 1976 (possibly referring to the restorer);

On the lock recess on each side of the stock: L. PERRIN stamped twice at the extreme ends;

On the underside of the breech tang and on the inside surface of each bridle (within the lock mechanism): 64;

On the lock components and screws: assembly marks as 1, 2, or 3 notches."
"24969","http://www.metmuseum.org/art/collection/search/24969","Inscription","Stamped along the top of the barrel: ✠ SMITH & WESSON SPRINGFIELD MASS U.S.A. PAT'D JAN. 17 & 24.65/JULY 11. 65. AUG. 24. 69. JULY 25. 71. DEC. 2. 79. MAY 11 & 25, 1880 ✠; on the underside of the barrel: NP [surmounted by a bent arm holding a sword] • 38"" • 767"" 3 • 5 TONS; on the inner face of the cylinder, on the barrel latch, and on the rear of the barrel: 70002; on the inner face of the cylinder between each chamber: NP (or) CP [surmounted by a crown]; on the underside of the frame ahead of the triggger guard: CP; on the butt of the frame: 1777[x] [final digit filed off]; on the butt of the silver mount: TIFFANY & Co / STERLING / M; scratched on the inside of the right arm of the silver mount: X; VII; 70002; on the inside of the left arm of the silver mount: X."
"24948","http://www.metmuseum.org/art/collection/search/24948","Signature","Signed: RAI KUNITOSHI."
"504414","http://www.metmuseum.org/art/collection/search/504414","Marking","Faint illegible marks on heads."
"503839","http://www.metmuseum.org/art/collection/search/503839","Marking","Stamped on bell: E. SELTMANN/PHILA"
"466293","http://www.metmuseum.org/art/collection/search/466293","Inscription","(on frame):+O•MENSCH•SICH•DISIV•FIGUR•AN•WAS•GOT•DURCH•DICH•HOT•GETON•DES•SOLTAN•IM•DANCKEN•SICHERLICH•SO•GIT•ER•DIR•SIN•HIMELRICH"
"503049","http://www.metmuseum.org/art/collection/search/503049","Marking","(on inside of medallion, in black) Frere et Soeur/Stein/d'Augsbourg/a Vienne"
"283626","http://www.metmuseum.org/art/collection/search/283626","Inscription","Facsimile signature stamp in black ink on print, bottom left corner: ""Gustave Le Gray""; notations in unknown hand in pencil on mount, recto, bottom edge, center to right corner: ""é pr. le produite in JANIS, Le G. p.48 fig. 3 et datée 49–52 // Expos. MET et Chicago 1987. / Exp. Le Gray Orsay 1988. / Expos. Princeton, 1983.""; numbered in unknown hand in pencil on mount, verso, center: ""16"" (encircled)"
"337844","http://www.metmuseum.org/art/collection/search/337844","Inscription","At upper right, inscribed ""nota quod color pullus non est / peculiaris Sinensium litteratis sed / Patribus S Iesù exceptis tamen fascijs / ceruleis quae [""omnibus"" deleted] ceteris [que] communes sunt / Sinenses porro vestis colore non uno / sed quovis promiscue utantur. / Si unum reserves flavum scilicet / qui proprius est Regis"", and, at lower left, inscribed ""Tricau[tius?] Soc. Jesu [?] / delineatum/ die 17 Januaris"" in pen and brown ink, by Rubens [""Note that the dark colour is not peculiar to Chinese scholars but to the Fathers of the Society of Jesus, except for the blue facings which are common to all. The Chinese, furthermore, do not use one colour only in their clothing, but any colour they like except yellow, which is reserved for the King"", and ""Trigualt S.J., drawn on the 17th of January""]; at lower right, inscribed ""A Van Dyck feci"" in pen and ink. On the secondary support, at lower right, inscribed ""A van Dyck feci"" in pen and ink; at lower center, inscribed
""The Siamese Ambassador, an Armenian, sketched from the life by Van Dyck"" in pen and ink; at lower left ""The Siamese Ambassador, an Armenian [...] by Van Dyck when he was sent to England"" in graphite. Verso of the secondary support: at top center, inscribed ""Lady Sidmouth-/Presented to Eliza Hobhouse 1842."" in pen and ink"
"337894","http://www.metmuseum.org/art/collection/search/337894","Inscription","The nearly effaced inscription in pen and brown ink on the upper left quadrant of the verso can be reconstructed, ""Questo desegno fo de felipo"". This inscription may be traceable to a Veronese collector from the early 15th century, by the name of ""Filippo.""

On the verso, at the top center of the sheet, an inscription in pen and brown ink has been partially obliterated by scraping."
"503357","http://www.metmuseum.org/art/collection/search/503357","Marking","Labelled: ""Vendelino Venere"" and ""Josephus Edlinger/reparavit Pragae, Anno 1729,"" the latter label assembled and altered; neither label may be authentic."
"503510","http://www.metmuseum.org/art/collection/search/503510","Marking","Boehm & Mendler/Mnchen"
"503527","http://www.metmuseum.org/art/collection/search/503527","Marking","1] (stamped on mother-of-pearl touches) ""7"" and ""8""
2] (stamped on mouthpiece) ""MILLEREAU PARIS"""
"503545","http://www.metmuseum.org/art/collection/search/503545","Marking","(stamped on a plaque with the royal coat of arms): 305 / BY THE MAJESTY'S ROYAL LETTERS PATENT / KOHLER SOLE MAKER / 35 HENRIETTA ST. / COVENT GARDEN LONDON.

(engraved, one on each of the four crooks): A, Ab, G, and F"
"503547","http://www.metmuseum.org/art/collection/search/503547","Marking","Marked: (on bell garland) FAIT PAR COURTOIS A PARIS RUE MAZARINE FAUBOURG ST GERMAIN. On each side of the inscription is a group of punched stylized lilies."
"503057","http://www.metmuseum.org/art/collection/search/503057","Marking","(on label) Nicolaus Amatus Cremonen.Hieronym ./Fil.Ac Antonij Nepos Fecit.1669"
"337700","http://www.metmuseum.org/art/collection/search/337700","Inscription","In line block lower left: BAL SEN; lower right: PERVGO"
"337702","http://www.metmuseum.org/art/collection/search/337702","Inscription","In the stone, lower right: butterfly monogram"
"503206","http://www.metmuseum.org/art/collection/search/503206","Marking","(inscribed on back in Korean) ""Kim Kwang Ju No. 42 Human National Treasure"""
"503056","http://www.metmuseum.org/art/collection/search/503056","Marking","1) (on nameboard) John Broadwood & Sons/Makers to His Majesty & the Princesses/Great Pulteney Street, Golden Square/London
2)(stamped on right side of nameboard and on top of pedal lyre) 11186;
3)(written in ink on left side of pinblock) N1186;
4) (on right side) A.D./1827;
5) (on right side of action rail) Murray"
"503553","http://www.metmuseum.org/art/collection/search/503553","Marking","(stamped on plaque) ""E. G. WRIGHT / MAKER / BOSTON"""
"27792","http://www.metmuseum.org/art/collection/search/27792","Inscription","Inscribed on the helmet: a royal crown and interlaced letters P R; on the breastplate: P R."
"503795","http://www.metmuseum.org/art/collection/search/503795","Marking","Inkwritten label (not legible)"
"452668","http://www.metmuseum.org/art/collection/search/452668","Inscription","Signature in Persian in nasta‘liq script:
رقم كمينه معين مصور غفر عنهم
Work of the humble Mu‘in Musavvir, forgive his sins

(From ""Masterpieces from the Department of Islamic Art in the Metropolitan Museum of Art,"" 2011, p. 228)."
"503647","http://www.metmuseum.org/art/collection/search/503647","Signature","(on soundboard, printed and signed label) ""Goldene Medaille/FERDINAND I. KAISER VON OESTERREICH/Conrad Graf/in Wien/Fortepiano/No. 2564. Conrad Graf mp.""
on yoke (maker's brand): 564/WERK/DES/CONR:GRAF/IN WIEN"""
"503647","http://www.metmuseum.org/art/collection/search/503647","Inscription","nameplate: ""CONRAD GRAF/kaiserl : kön : hof-fortepianomacher/WIEN/nächst der Carls-Kirche im Mondschein No. 102."""
"26893","http://www.metmuseum.org/art/collection/search/26893","Signature","Signed on the outer facet of the barrel in Gothic letters: LEPAGE MOUTIER / ARQER BRTE A PARIS; on the lockplate: Le Page Moutier."
"26893","http://www.metmuseum.org/art/collection/search/26893","Inscription","Stamped on the underside of the barrel: No 937; and also A.1849; on the inside of the lockplate: 937."
"26893","http://www.metmuseum.org/art/collection/search/26893","Marking","Stamped on the false-breech: L.B. beneath a crown, with a star below (the oval mark of Paris barrelsmith Léopold Bernard (active ca. 1832–70); and the number: 937."
"503607","http://www.metmuseum.org/art/collection/search/503607","Marking","1] (stamped ) a Prussian eagle - [Erfurt, the place of manufacture, was a Prussian enclave until 1919] and ""ED KRUSPE / HOFLIEFERANT / ERFURT / D.R.G.M. 232038 / MADE IN GERMANY""
2] (stamped on finger touches) ""4"", ""5"", and ""6""
3] (stamped on mouthpiece) ""VINCENT BACH CORP. NEW YORK 18"" (1930s)
4] (on paper label in the case) ""Jon Jirot Co.? Musical Instruments and Repairs / 474 New Park Ave. / West Hartford 6, Conn. / Telephone: Jackson 3-0407"""
"503617","http://www.metmuseum.org/art/collection/search/503617","Marking","(stamped on the bell)""AR"" and the manufacturer's logo ""RAOUX RUE SERPENTE A PARIS""; (stamped on nickel-silver patches on the shanks and crooks)""S"" (short shank), ""A"" (long shank), ""Lb"" (shortest crook), ""S"" (G crook), ""F"" (F crook), ""M"" (E crook), ""Eb"" (E-flat crook); the shank or bit for the crooks is marked ""B""; the screw caps of the three valves have the following slash marks: / // ///."
"337632","http://www.metmuseum.org/art/collection/search/337632","Signature","in pen and brown ink at lower right: Av:ostade. 1673"
